node,route,arr,dep,arr5.prop,dep5.prop
SJC,LAX->SJC,-13,-9,0,0
LAX,LAX->SLC,-2.507345739471107,0.8767726161369193,0.16356513222331048,0.12029339853300733
SLC,LAX->SLC,-2.507345739471107,0.8767726161369193,0.16356513222331048,0.12029339853300733
LAX,LAX->SMF,-6.777777777777778,-5.666666666666667,0.1111111111111111,0
SMF,LAX->SMF,-6.777777777777778,-5.666666666666667,0.1111111111111111,0
LAX,LAX->TPA,-10.096590909090908,-0.48295454545454547,0.10795454545454546,0.11931818181818182
TPA,LAX->TPA,-10.096590909090908,-0.48295454545454547,0.10795454545454546,0.11931818181818182
LEX,LEX->ATL,-2.274074074074074,3.185185185185185,0.17777777777777778,0.1037037037037037
ATL,LEX->ATL,-2.274074074074074,3.185185185185185,0.17777777777777778,0.1037037037037037
LFT,LFT->ATL,-6.133333333333334,-1.5238095238095237,0.10476190476190476,0.0761904761904762
ATL,LFT->ATL,-6.133333333333334,-1.5238095238095237,0.10476190476190476,0.0761904761904762
LGA,LGA->ATL,-10.217867231638419,1.0444758206847864,0.1193502824858757,0.10377691493116838
ATL,LGA->ATL,-10.217867231638419,1.0444758206847864,0.1193502824858757,0.10377691493116838
LGA,LGA->BNA,-33,-2,0,0
BNA,LGA->BNA,-33,-2,0,0
LGA,LGA->BOS,-1.1396396396396395,10.018018018018019,0.16216216216216217,0.15315315315315314
BOS,LGA->BOS,-1.1396396396396395,10.018018018018019,0.16216216216216217,0.15315315315315314
LGA,LGA->CHS,-26,-3,0,0
CHS,LGA->CHS,-26,-3,0,0
LGA,LGA->CLT,-10.5,5.285714285714286,0.21428571428571427,0.14285714285714285
CLT,LGA->CLT,-10.5,5.285714285714286,0.21428571428571427,0.14285714285714285
LGA,LGA->CVG,-12.852459016393443,-3.8688524590163933,0.04918032786885246,0.03278688524590164
CVG,LGA->CVG,-12.852459016393443,-3.8688524590163933,0.04918032786885246,0.03278688524590164
LGA,LGA->DEN,-19.384180790960453,2.3258426966292136,0.14124293785310735,0.14606741573033707
DEN,LGA->DEN,-19.384180790960453,2.3258426966292136,0.14124293785310735,0.14606741573033707
LGA,LGA->DFW,-5.8680142687277055,6.578698224852071,0.19976218787158145,0.17514792899408285
DFW,LGA->DFW,-5.8680142687277055,6.578698224852071,0.19976218787158145,0.17514792899408285
LGA,LGA->DTW,-11.388069705093834,-0.26273458445040215,0.11058981233243968,0.1032171581769437
DTW,LGA->DTW,-11.388069705093834,-0.26273458445040215,0.11058981233243968,0.1032171581769437
LGA,LGA->FLL,-6.641355140186916,1.9976662777129521,0.17172897196261683,0.13302217036172695
FLL,LGA->FLL,-6.641355140186916,1.9976662777129521,0.17172897196261683,0.13302217036172695
LGA,LGA->GSP,-18.428571428571427,1,0.14285714285714285,0.2857142857142857
GSP,LGA->GSP,-18.428571428571427,1,0.14285714285714285,0.2857142857142857
LGA,LGA->IAH,-11.816,2.368,0.146,0.124
IAH,LGA->IAH,-11.816,2.368,0.146,0.124
LGA,LGA->MCO,-10.474260679079956,1.081877729257642,0.14348302300109528,0.1146288209606987
MCO,LGA->MCO,-10.474260679079956,1.081877729257642,0.14348302300109528,0.1146288209606987
LGA,LGA->MHT,-7,-1.5,0,0.5
MHT,LGA->MHT,-7,-1.5,0,0.5
LGA,LGA->MIA,-8.988587731811698,2.368945868945869,0.14835948644793154,0.13675213675213677
MIA,LGA->MIA,-8.988587731811698,2.368945868945869,0.14835948644793154,0.13675213675213677
LGA,LGA->MSP,-11.454921422663357,0.39801816680429397,0.12406947890818859,0.10074318744838975
MSP,LGA->MSP,-11.454921422663357,0.39801816680429397,0.12406947890818859,0.10074318744838975
LGA,LGA->MSY,-14.258823529411766,2.211764705882353,0.1588235294117647,0.17647058823529413
MSY,LGA->MSY,-14.258823529411766,2.211764705882353,0.1588235294117647,0.17647058823529413
LGA,LGA->ORD,-9.155525238744884,5.408843537414966,0.13369713506139155,0.12585034013605442
ORD,LGA->ORD,-9.155525238744884,5.408843537414966,0.13369713506139155,0.12585034013605442
LGA,LGA->PBI,-5.5663865546218485,3.8862876254180603,0.1949579831932773,0.15719063545150502
PBI,LGA->PBI,-5.5663865546218485,3.8862876254180603,0.1949579831932773,0.15719063545150502
LGA,LGA->RDU,143,173,1,1
RDU,LGA->RDU,143,173,1,1
LGA,LGA->RSW,-11.868421052631579,-0.8441558441558441,0.10526315789473684,0.1038961038961039
RSW,LGA->RSW,-11.868421052631579,-0.8441558441558441,0.10526315789473684,0.1038961038961039
LGA,LGA->SRQ,-13.105882352941176,0.10588235294117647,0.16470588235294117,0.1411764705882353
SRQ,LGA->SRQ,-13.105882352941176,0.10588235294117647,0.16470588235294117,0.1411764705882353
LGA,LGA->STL,-11.7,-3.4,0.1,0.1
STL,LGA->STL,-11.7,-3.4,0.1,0.1
LGA,LGA->TPA,-7.82960413080895,3.202401372212693,0.14457831325301204,0.14922813036020582
TPA,LGA->TPA,-7.82960413080895,3.202401372212693,0.14457831325301204,0.14922813036020582
LGB,LGB->SLC,6.502762430939226,6.2967032967032965,0.2154696132596685,0.14285714285714285
SLC,LGB->SLC,6.502762430939226,6.2967032967032965,0.2154696132596685,0.14285714285714285
LIH,LIH->LAX,-1.2857142857142858,1.2844036697247707,0.18433179723502305,0.08256880733944955
LAX,LIH->LAX,-1.2857142857142858,1.2844036697247707,0.18433179723502305,0.08256880733944955
LIH,LIH->SEA,-5.066666666666666,-0.7714285714285715,0.17142857142857143,0.11428571428571428
SEA,LIH->SEA,-5.066666666666666,-0.7714285714285715,0.17142857142857143,0.11428571428571428
LIT,LIT->ATL,-5.175834084761046,-0.8622862286228623,0.10009017132551848,0.07650765076507651
ATL,LIT->ATL,-5.175834084761046,-0.8622862286228623,0.10009017132551848,0.07650765076507651
MCI,MCI->ATL,-1.6389850057670128,1.9040781160252729,0.12860438292964244,0.09304997128087306
ATL,MCI->ATL,-1.6389850057670128,1.9040781160252729,0.12860438292964244,0.09304997128087306
MCI,MCI->DTW,-5.415094339622642,0.4887218045112782,0.1320754716981132,0.09022556390977443
DTW,MCI->DTW,-5.415094339622642,0.4887218045112782,0.1320754716981132,0.09022556390977443
MCI,MCI->LAX,-5.918918918918919,5.533783783783784,0.12837837837837837,0.11486486486486487
LAX,MCI->LAX,-5.918918918918919,5.533783783783784,0.12837837837837837,0.11486486486486487
MCI,MCI->LGA,-31,-4,0,0
LGA,MCI->LGA,-31,-4,0,0
MCI,MCI->MSP,-3.1314285714285712,3.1028571428571428,0.13714285714285715,0.12
MSP,MCI->MSP,-3.1314285714285712,3.1028571428571428,0.13714285714285715,0.12
MCI,MCI->SLC,1.1958762886597938,-0.8316221765913758,0.1958762886597938,0.09034907597535935
SLC,MCI->SLC,1.1958762886597938,-0.8316221765913758,0.1958762886597938,0.09034907597535935
